time,baseline_electricity_kwh,baseline_gas_kwh,upgrade_electricity_kwh,upgrade_gas_kwh,incremental_electricity_kwh,incremental_gas_kwh,incremental_electricity_unitized,incremental_gas_unitized
2018-01-05T08:00:00Z,382039.30841747957,1477235.1020221373,364604.008536525,1233961.4228733487,-17435.299880954553,-243273.67914878856,1.2878180402612214e-4,3.808280409881486e-4
2018-01-05T09:00:00Z,363620.9179005301,1484857.9031200185,346626.03101446363,1230553.1883050287,-16994.886886066466,-254304.71481498983,1.255287954523958e-4,3.9809636083898e-4
2018-01-05T10:00:00Z,351085.0820887701,1477401.2761694868,334086.860221922,1215084.8957864302,-16998.221866848122,-262316.3803830566,1.2555342851545674e-4,4.1063806660022274e-4
2018-01-05T11:00:00Z,332263.75221058715,1468354.181463171,314752.7020513952,1203535.9086898156,-17511.050159191946,-264818.2727733555,1.2934131591025945e-4,4.1455460529480937e-4
2018-01-05T12:00:00Z,312982.6866243125,1370485.5750514085,293215.5697826916,1096638.2092226658,-19767.116841620882,-273847.36582874274,1.4600522988651395e-4,4.2868902309214034e-4
2018-01-05T13:00:00Z,295836.64190047886,1274698.472946934,273702.3088565811,993635.8691793617,-22134.333043897757,-281062.6037675722,1.6349012404552347e-4,4.399839767390872e-4
2018-01-05T14:00:00Z,278121.48966883065,1191947.0092882905,255308.72698165628,895932.1355619857,-22812.76268717437,-296014.87372630485,1.6850118746069298e-4,4.6339071641036684e-4
2018-01-05T15:00:00Z,265335.9077064665,1114266.0383602267,241196.36553090136,812072.3717571645,-24139.542175565148,-302193.6666030622,1.7830113682929915e-4,4.73063187329376e-4
2018-01-05T16:00:00Z,251145.09325449678,1069799.0154241559,226228.2562233812,758816.1343275483,-24916.837031115574,-310982.88109660754,1.8404244523474584e-4,4.8682209190595516e-4
2018-01-05T17:00:00Z,247707.76477804277,1085385.5859235073,222477.53320567915,767511.706558201,-25230.231572363613,-317873.87936530635,1.8635726142198836e-4,4.97609470878903e-4
2018-01-05T18:00:00Z,256185.72434799725,1169553.3500300525,230693.2817061764,848302.5305460502,-25492.442641820846,-321250.8194840023,1.882940227504934e-4,5.028958359901517e-4
