time,baseline_electricity_kwh,baseline_gas_kwh,upgrade_electricity_kwh,upgrade_gas_kwh,incremental_electricity_kwh,incremental_gas_kwh,incremental_electric_unitized
2018-06-01T09:00:00Z,571220.2452459246,359423.2970967617,625855.1559064046,358583.16455612466,54634.91066048003,-840.1325406370452,2.2770643201094874e-5
2018-06-01T10:00:00Z,557552.0562693509,330792.6862888286,606506.1432321814,331957.42557593586,48954.08696283051,1164.7392871072516,2.0402999364146662e-5
2018-06-01T11:00:00Z,554717.1950565779,339779.93056969345,597327.6619168136,339304.85121979075,42610.46686023567,-475.0793499026913,1.7759116392375536e-5
2018-06-01T12:00:00Z,428367.8143017712,299938.18652717286,462904.12411936186,297341.6283246548,34536.309817590634,-2596.558202518034,1.4393983239505435e-5
2018-06-01T13:00:00Z,322497.0006577828,227899.44611959823,351500.84014129685,227426.36321209994,29003.83948351408,-473.0829074982903,1.2088169859837459e-5
2018-06-01T14:00:00Z,278712.5742725355,152022.21244943366,303914.98496530013,147976.38494604558,25202.41069276462,-4045.827503388078,1.0503816968946048e-5
2018-06-01T15:00:00Z,258114.92078823608,123027.2139315675,280365.1500062184,115971.04705180078,22250.229217982327,-7056.166879766723,9.273411899833795e-6
2018-06-01T16:00:00Z,245097.41773794853,112567.48246409421,267365.5603722809,101502.90289044144,22268.142634332355,-11064.579573652765,9.280877822396642e-6
2018-06-01T17:00:00Z,238697.02976663984,115496.55924038852,260186.82184548897,96532.72255388122,21489.792078849132,-18963.836686507304,8.956478229352139e-6
2018-06-01T18:00:00Z,239504.14270893802,153222.51798826142,259323.697939393,127743.6981981644,19819.55523045498,-25478.81979009701,8.260359815752992e-6
2018-06-01T19:00:00Z,259195.78100855666,224308.9553690039,279013.31782590126,199316.6759870562,19817.536817344604,-24992.27938194771,8.259518585041473e-6
2018-06-01T20:00:00Z,316233.36017466645,316424.8079015498,337415.0919526255,284062.6244131214,21181.731777959038,-32362.183488428418,8.828085392040072e-6
2018-06-01T21:00:00Z,354963.17552959186,336395.1473290491,375617.0922793273,305324.36630693177,20653.91674973542,-31070.781022117357,8.608103561035643e-6
2018-06-01T22:00:00Z,367316.11606346373,310578.4111764532,387875.6720003141,284283.1943276365,20559.555936850375,-26295.216848816723,8.568776025282484e-6
2018-06-01T23:00:00Z,379510.35886657535,338127.39385514497,401115.2004926846,314440.8617478943,21604.841626109264,-23686.53210725065,9.004428379895772e-6
2018-06-02T00:00:00Z,367431.1656107248,340950.43735707976,388992.3590533347,322089.8980794151,21561.19344260986,-18860.539277664677,8.986236765764338e-6
2018-06-02T01:00:00Z,371856.7886556919,341061.4247662943,395895.8364922715,329662.7738303288,24039.047836579615,-11398.650935965532,1.0018952617721671e-5
2018-06-02T02:00:00Z,377775.2804970264,307286.0558248951,406414.2918109357,300052.94499426195,28639.011313909316,-7233.110830633144,1.1936117408769981e-5
2018-06-02T03:00:00Z,377113.49329863745,264299.24951486394,412868.6723329337,263461.4091858763,35755.17903429625,-837.8403289876296,1.490198143529049e-5
2018-06-02T04:00:00Z,387620.8473451973,236813.1178007507,433153.21948356816,236575.24538539874,45532.372138370876,-237.87241535197245,1.897690300081854e-5
2018-06-02T05:00:00Z,425547.58658404445,247613.057842372,487001.9582377649,247883.61275930505,61454.371653720445,270.5549169330334,2.5612846313054665e-5
2018-06-02T06:00:00Z,492411.30537214247,303528.6033354555,574577.8754541464,304012.92547426675,82166.57008200395,484.3221388112288,3.424524041087963e-5
2018-06-02T07:00:00Z,579384.9785768744,363071.09313858906,684014.2158566702,364757.1257201421,104629.23727979581,1686.0325815530377,4.360719184307699e-5
2018-06-02T08:00:00Z,615429.042987517,355623.54960527644,731073.0129093592,355441.6515195548,115643.96992184222,-181.89808572165202,4.819789298846966e-5
2018-06-02T09:00:00Z,618811.9033596115,344018.45173624804,724625.4445316077,345371.5220901573,105813.54117199616,1353.0703539092792,4.4100783962931384e-5
2018-06-02T10:00:00Z,595415.7200985162,331935.61259411153,684390.902203295,334479.30204407236,88975.18210477883,2543.6894499608316,3.708292190776613e-5
2018-06-02T11:00:00Z,568349.3048988114,329063.7671667395,640929.1696139835,330288.32578366343,72579.8647151721,1224.558616923925,3.024970999373093e-5
2018-06-02T12:00:00Z,455689.30645823176,278116.1837408781,513072.03426612366,279502.7499617923,57382.727807891904,1386.5662209141883,2.3915873660688645e-5
2018-06-02T13:00:00Z,357805.10118824936,215879.53188435166,404169.0595278756,216950.80809001517,46363.95833962626,1071.276205663511,1.9323490053873567e-5
2018-06-02T14:00:00Z,314187.9507894799,159379.39847837598,354577.40632397315,160115.12447550142,40389.45553449326,735.7259971254389,1.6833447148430864e-5
2018-06-02T15:00:00Z,292213.7395642685,115904.20320241367,328174.79673576844,113771.92877235299,35961.05717149994,-2132.2744300606864,1.4987786967842816e-5
2018-06-02T16:00:00Z,274489.29714182956,96967.13363258576,307256.4678686435,97534.34510232929,32767.170726813958,567.2114697435318,1.365664452105257e-5
2018-06-02T17:00:00Z,262904.61509789125,96590.76726822731,292917.66113632586,91131.97613880219,30013.046038434608,-5458.791129425124,1.2508785215486319e-5
2018-06-02T18:00:00Z,258945.2454812972,104847.90516762316,286250.8426345175,98551.2737092103,27305.597153220326,-6296.631458412856,1.1380379370118825e-5
2018-06-02T19:00:00Z,264168.1417046523,134827.88921390194,288685.04884498694,126068.31330943404,24516.90714033466,-8759.5759044679,1.021811398862148e-5
2018-06-02T20:00:00Z,291878.6829880341,183836.26158442593,317882.4036854066,174276.62987202872,26003.72069737251,-9559.631712397211,1.0837785561331655e-5
2018-06-02T21:00:00Z,369933.2409620129,230985.2805957824,409707.0804980048,228199.13430717099,39773.839535991894,-2786.1462886114023,1.6576871781485128e-5
2018-06-02T22:00:00Z,484741.08325310366,291403.02553740586,551200.1102126783,291634.0952601212,66459.02695957466,231.06972271535778,2.7698677861718747e-5
2018-06-02T23:00:00Z,570887.9639877158,317004.5895642091,670125.5152478475,316641.6067581903,99237.55126013176,-362.9828060187865,4.1360054305522485e-5
2018-06-03T00:00:00Z,603898.353494266,323792.93739255995,723451.9896098749,325575.4646903188,119553.63611560885,1782.5272977588465,4.982735687625522e-5
2018-06-03T01:00:00Z,634667.5475439753,333282.2499669405,775924.1706231599,334587.84935701516,141256.62307918456,1305.599390074669,5.887269009948802e-5
2018-06-03T02:00:00Z,652529.7466611619,326336.3310732756,813968.4824256551,328503.3583896328,161438.73576449323,2167.0273163571837,6.728415598175724e-5
2018-06-03T03:00:00Z,649665.3661566565,300637.01531097485,822911.8186137264,302286.2985638271,173246.45245706988,1649.2832528522704,7.22053556428516e-5
2018-06-03T04:00:00Z,662406.8512141729,285816.6839210417,845620.9845125575,286958.87080321205,183214.1332983846,1142.1868821703247,7.63596683567579e-5
2018-06-03T05:00:00Z,687861.311244029,292249.2952898784,881938.2915979463,293989.8972971478,194076.98035391734,1740.6020072693937,8.088706689112618e-5
2018-06-03T06:00:00Z,693558.2822465592,328764.9662869019,876042.7592057377,331590.08017355204,182484.47695917857,2825.113886650128,7.605556345462439e-5
2018-06-03T07:00:00Z,699836.3039230839,374868.1452476714,859599.5045047682,377491.39662455756,159763.20058168424,2623.2513768861536,6.65858293375403e-5
2018-06-03T08:00:00Z,683966.2785453121,378692.367644187,832160.4397846621,380732.80572365184,148194.16123934998,2040.4380794648314,6.176410520805844e-5
2018-06-03T09:00:00Z,672943.2199491875,347423.71699711384,806079.5147858378,347567.23902328656,133136.29483665037,143.5220261727227,5.548831379409634e-5
2018-06-03T10:00:00Z,655203.1348251475,336922.35600839613,771037.592484232,340087.7524115058,115834.45765908458,3165.396403109655,4.827728413684885e-5
2018-06-03T11:00:00Z,628239.4063924068,331639.17786823487,725307.6681627345,332454.1700230404,97068.26177032769,814.9921548055136,4.045594159855426e-5
2018-06-03T12:00:00Z,504195.05340903904,285278.01418344793,582243.5561436877,289138.69013941893,78048.50273464865,3860.6759559710044,3.252891945215358e-5
2018-06-03T13:00:00Z,391524.20599799295,220807.1214496211,451726.9092219725,219087.88877030826,60202.703223979566,-1719.232679312845,2.509117811821088e-5
2018-06-03T14:00:00Z,335316.1946200287,158631.98959607008,383138.9610347928,156829.34998964609,47822.766414764104,-1802.6396064239962,1.9931489550464084e-5
2018-06-03T15:00:00Z,293561.0303150879,125154.60816908446,332587.0477938828,116292.99187506549,39026.01747879491,-8861.616294018968,1.6265195802948956e-5
2018-06-03T16:00:00Z,266811.00137035176,118600.5835251447,300270.99239711906,101779.96473076595,33459.9910267673,-16820.61879437875,1.3945396962705677e-5
2018-06-03T17:00:00Z,251055.77323820262,140014.05504167877,280943.1730605492,103579.12904856048,29887.399822346575,-36434.92599311829,1.2456418603707857e-5
2018-06-03T18:00:00Z,240641.26619469526,151678.97224052352,268394.95105830027,107368.37673184549,27753.684863605013,-44310.59550867803,1.1567132588026907e-5
2018-06-03T19:00:00Z,238645.81253397776,196597.22566320945,265601.97191755637,138372.7575584434,26956.159383578604,-58224.46810476604,1.1234741303225203e-5
2018-06-03T20:00:00Z,267171.54041209706,258389.11451745365,295096.7903900389,197076.22395560908,27925.249977941858,-61312.89056184457,1.163863719848736e-5
2018-06-03T21:00:00Z,322966.02940418234,331689.68046683155,354134.11234472384,265449.8658205189,31168.0829405415,-66239.81464631262,1.2990179490026584e-5
2018-06-03T22:00:00Z,375328.20690298185,380655.0184121968,408872.4666770847,319982.61615056323,33544.25977410283,-60672.40226163354,1.398051834490222e-5
2018-06-03T23:00:00Z,395222.94802177773,378951.31361825037,428893.10631360754,335951.9371153036,33670.15829182981,-42999.376502946776,1.4032990110519682e-5
2018-06-04T00:00:00Z,422933.741606799,373157.5638187772,459305.2935445135,336445.57598533435,36371.55193771451,-36711.987833442865,1.515887226375326e-5
2018-06-04T01:00:00Z,415423.98332999286,361667.66807070584,454173.2259111011,340942.0079335951,38749.242581108236,-20725.66013711074,1.6149842041662373e-5
2018-06-04T02:00:00Z,430948.35546270397,340788.1339838444,477302.97864169703,334116.68894961,46354.62317899306,-6671.445034234435,1.9319599361833736e-5
2018-06-04T03:00:00Z,458375.5620057924,316362.77030239534,511865.7801313544,311723.40786645195,53490.21812556201,-4639.362435943389,2.22935602339504e-5
2018-06-04T04:00:00Z,452728.5467277327,297167.93783548404,513078.0895054538,299029.87917554576,60349.54277772113,1861.9413400617195,2.5152377652458048e-5
2018-06-04T05:00:00Z,471002.2498176867,290895.04185898846,540099.8473151018,289037.167346047,69097.59749741509,-1857.8745129414601,2.8798376709062986e-5
2018-06-04T06:00:00Z,519541.0482831685,317381.2516978129,594887.9050702923,316494.68338569894,75346.85678712378,-886.5683121139882,3.140293214508049e-5
2018-06-04T07:00:00Z,546493.170840527,359240.14199174836,623853.3947047188,359665.82787772344,77360.2238641918,425.68588597507915,3.224205977960062e-5
2018-06-04T08:00:00Z,549945.1618616342,387326.01979256375,619351.0719615773,384027.6011714814,69405.91009994305,-3298.4186210823245,2.8926874700213604e-5
2018-06-04T09:00:00Z,527713.6029649179,377703.53711558826,581402.8870834394,371588.7298005853,53689.28411852149,-6114.807315002952,2.2376526612852725e-5
2018-06-04T10:00:00Z,490479.6840260237,366193.30723191757,527599.5626242119,349549.92815765034,37119.87859818817,-16643.379074267228,1.5470758549966925e-5
2018-06-04T11:00:00Z,487976.5994681807,369647.4483605322,517970.2182804332,333464.2959372845,29993.618812252535,-36183.152423247695,1.250068836989014e-5
2018-06-04T12:00:00Z,381460.3982323201,355253.98593355465,409450.74203305435,290084.3383582368,27990.343800734263,-65169.647575317824,1.1665766888926726e-5
2018-06-04T13:00:00Z,278452.9558862818,337646.02940878493,310354.98429389,244528.18461623442,31902.028407608217,-93117.84479255052,1.3296072007422536e-5
2018-06-04T14:00:00Z,230725.81179259619,328229.1063571363,272641.43993976933,188169.94650558374,41915.62814717315,-140059.15985155254,1.7469522720011405e-5
2018-06-04T15:00:00Z,217766.84272249424,350053.2534704575,270663.64739376324,163186.76202792203,52896.804671269,-186866.49144253548,2.204623840482898e-5
2018-06-04T16:00:00Z,208522.25837777887,370210.6669454673,272031.6268789582,151783.15695710134,63509.36850117933,-218427.50998836596,2.6469324330995475e-5
2018-06-04T17:00:00Z,207663.92820281928,400713.6449593505,276720.4005331215,151805.043881237,69056.4723303022,-248908.6010781135,2.8781236633320348e-5
2018-06-04T18:00:00Z,216775.29728228485,489398.42636439815,295484.32570712885,195680.63677272026,78709.028424844,-293717.7895916779,3.28042122024257e-5
2018-06-04T19:00:00Z,236709.64975836227,630217.8610604175,325935.61969203793,291238.94754870026,89225.96993367566,-338978.9135117172,3.718744482364449e-5
2018-06-04T20:00:00Z,286756.20281689445,767140.9056641229,383875.9341215239,386486.25696348335,97119.73130462947,-380654.64870063955,4.0477392981692705e-5
2018-06-04T21:00:00Z,328386.98241394036,821870.5643690757,432032.24330268934,409887.66751848115,103645.26088874898,-411982.89685059455,4.3197091871319634e-5
2018-06-04T22:00:00Z,336883.2400981817,847287.8641561974,451509.9298126652,400379.72148166085,114626.68971448351,-446908.14267453656,4.77739127099761e-5
2018-06-04T23:00:00Z,337123.1789566141,841151.4656863039,445671.922194085,404499.8610078739,108548.74323747092,-436651.60467843,4.5240756730579295e-5
2018-06-05T00:00:00Z,328353.9308992677,796028.6138883376,416796.7565463251,417568.12933229085,88442.82564705738,-378460.4845560468,3.6861047307661e-5
2018-06-05T01:00:00Z,319579.38450750656,661295.2229482373,386699.18945891544,376721.58322193753,67119.80495140888,-284573.6397262998,2.797407576582984e-5
2018-06-05T02:00:00Z,320210.39090597024,534590.2663387789,364797.38880401955,349208.16679496586,44586.9978980493,-185382.09954381303,1.858289156641457e-5
2018-06-05T03:00:00Z,316915.3315041535,403151.0053657072,346642.5197859063,293154.3491798093,29727.18828175281,-109996.65618589794,1.2389645915998547e-5
2018-06-05T04:00:00Z,312104.94846012234,342111.4055863123,335842.2435367806,263645.52554093575,23737.29507665825,-78465.88004537654,9.89318862638261e-6
2018-06-05T05:00:00Z,329987.07940676797,333626.9690220759,352461.6047815817,283619.3402570647,22474.525374813704,-50007.628765011206,9.366893662626876e-6
2018-06-05T06:00:00Z,373836.3473131696,351540.8988308764,398246.0262570441,306387.2870314218,24409.67894387449,-45153.61179945461,1.0173423607083844e-5
2018-06-05T07:00:00Z,428894.36782180134,392161.6251226148,454703.8162573518,359147.9359295963,25809.44843555044,-33013.68919301848,1.0756817105369304e-5
2018-06-05T08:00:00Z,450113.6925439312,404543.2651445886,480188.55248385534,368757.8484136564,30074.85993992415,-35785.41673093219,1.2534547906020086e-5
2018-06-05T09:00:00Z,456842.32494722935,406498.15196991526,485052.1711736589,365312.43247777165,28209.846226429567,-41185.7194921436,1.175725072878039e-5
2018-06-05T10:00:00Z,456984.8753731112,397941.32588294684,482317.221409822,349096.07025108195,25332.346036710776,-48845.255631864886,1.0557971195985896e-5
2018-06-05T11:00:00Z,450874.3819847029,394240.5132039392,475882.2681140071,333293.04554438574,25007.886129304185,-60947.467659553455,1.0422743359144936e-5
2018-06-05T12:00:00Z,349381.50637596205,385589.4106701031,375907.23916386743,305783.62200222275,26525.732787905377,-79805.78866788035,1.1055348854041122e-5
2018-06-05T13:00:00Z,264950.7813879936,353219.46323899145,295713.415595096,245352.3456176374,30762.634207102412,-107867.11762135406,1.2821197270894752e-5
2018-06-05T14:00:00Z,226644.32818285673,311699.08084604423,262751.7203048205,180184.62054241222,36107.392121963785,-131514.46030363202,1.5048776194412056e-5
2018-06-05T15:00:00Z,210283.0715144772,289119.46513848874,248567.0698737674,148601.12353395642,38283.99835929021,-140518.34160453232,1.5955938362708393e-5
2018-06-05T16:00:00Z,202476.60651052446,325092.99110928935,250594.81814424202,138767.16584675157,48118.211633717554,-186325.82526253778,2.0054624695830483e-5
2018-06-05T17:00:00Z,204080.48802793332,395965.36549890845,267665.04241745407,152248.25409498264,63584.55438952075,-243717.1114039258,2.650066017499125e-5
2018-06-05T18:00:00Z,210400.89637976506,498162.3648652312,288692.61789414904,190790.6838438866,78291.72151438397,-307371.6810213446,3.263028775286474e-5
2018-06-05T19:00:00Z,230058.47395815497,607063.8614789248,316498.52919697145,266383.60932722245,86440.05523881648,-340680.2521517023,3.602633613437537e-5
2018-06-05T20:00:00Z,283819.9163453513,676291.6109813014,358160.0895939427,371057.01064025087,74340.17324859137,-305234.60034105054,3.0983368327821095e-5
2018-06-05T21:00:00Z,328613.549285521,564544.6663453581,384124.7035373116,344272.8132870134,55511.154251790605,-220271.85305834474,2.3135842483637342e-5
2018-06-05T22:00:00Z,340614.024430086,427503.60981286806,375604.9818006686,300551.9816530157,34990.95737058256,-126951.62815985235,1.458347045722534e-5
2018-06-05T23:00:00Z,349602.5226114904,366979.53582763963,373272.20084896905,315799.3298905265,23669.678237478656,-51180.20593711315,9.86500739755417e-6
2018-06-06T00:00:00Z,355726.8925900285,365633.71182023466,377073.88194135664,339378.7935310597,21346.989351328113,-26254.918289174966,8.896961156527924e-6
2018-06-06T01:00:00Z,358189.35658403556,332912.6862952184,379103.64862494153,314484.8574230994,20914.292040905973,-18427.82887211902,8.71662232279349e-6
2018-06-06T02:00:00Z,363881.78615706775,301731.5094023768,388949.9723780275,290870.5669539585,25068.18622095976,-10860.942448418296,1.044787512664457e-5
2018-06-06T03:00:00Z,359991.04258620855,260617.4400098525,388526.6102282385,257624.69890355595,28535.567642029957,-2992.7411062965402,1.1893004334815972e-5
2018-06-06T04:00:00Z,359293.4285551192,240915.5111722594,390701.19805245457,237858.7360244038,31407.769497335365,-3056.775147855602,1.3090075636993288e-5
2018-06-06T05:00:00Z,378738.31585205987,252868.5815581191,413487.0636494612,249974.40555274393,34748.74779740133,-2894.176005375164,1.4482522771869489e-5
2018-06-06T06:00:00Z,424318.12069851195,286126.65008988103,463183.42203343636,284943.0555134,38865.301334924414,-1183.5945764810313,1.6198212807562126e-5
2018-06-06T07:00:00Z,475026.20865379553,354364.01627512206,518608.2891247824,353019.9668831879,43582.08047098684,-1344.0493919341825,1.8164063826027072e-5
2018-06-06T08:00:00Z,493937.2256831832,368160.54242322623,538744.7352134816,366178.3708850414,44807.50953029841,-1982.1715381848044,1.8674796021623418e-5
2018-06-06T09:00:00Z,478473.40594376693,347017.7737082479,516423.35693337786,342950.7987038365,37949.95098961092,-4066.975004411419,1.5816714679988372e-5
2018-06-06T10:00:00Z,478796.35204134125,343872.8593253595,508722.60631605325,338807.14552263997,29926.254274712002,-5065.713802719547,1.247261229490075e-5
2018-06-06T11:00:00Z,471062.8022109815,337961.8370202144,495049.6236083443,320370.8132847252,23986.8213973628,-17591.02373548923,9.997185773066978e-6
2018-06-06T12:00:00Z,358781.7608317738,331605.460174296,380325.7977629498,296672.59829229384,21544.03693117597,-34932.86188200215,8.979086304718207e-6
2018-06-06T13:00:00Z,270477.7010860184,297176.0714897237,295438.91141215747,232129.5378626684,24961.21032613906,-65046.533627055294,1.0403289898946156e-5
2018-06-06T14:00:00Z,234679.37847149902,262683.7578982614,263192.4912676823,170420.83410860176,28513.112796183268,-92262.92378965966,1.1883645643152907e-5
2018-06-06T15:00:00Z,221718.3909882874,265029.1340693988,255588.87678126918,152610.42353557766,33870.48579298178,-112418.71053382114,1.4116482258616084e-5
2018-06-06T16:00:00Z,208920.642665334,303148.3919709107,256205.5019863255,136634.74353206827,47284.8593209915,-166513.64843884244,1.9707301565903257e-5
2018-06-06T17:00:00Z,205961.64904630592,363940.8765460446,267517.44595879666,141818.61714819583,61555.79691249074,-222122.25939784877,2.56551181562977e-5
2018-06-06T18:00:00Z,210087.03314118466,472866.9959493924,286179.1889691185,183736.73523345793,76092.15582793386,-289130.26071593445,3.171355658522771e-5
2018-06-06T19:00:00Z,231917.68473395822,604665.0250167402,323580.6361961295,265558.1913065281,91662.95146217127,-339106.8337102121,3.8203125753698104e-5
2018-06-06T20:00:00Z,281306.9920235982,639744.4405596771,353646.41327705834,354156.53414970206,72339.42125346011,-285587.906409975,3.0149498385246683e-5
2018-06-06T21:00:00Z,323972.96524435515,511310.1951165733,368887.19836783735,338189.8751081674,44914.233123482205,-173120.3200084059,1.871927609548368e-5
2018-06-06T22:00:00Z,335936.3520480271,417169.7281591745,365507.36561540636,316888.2043662719,29571.01356737927,-100281.52379290259,1.2324555689712057e-5
2018-06-06T23:00:00Z,351275.787079549,344356.5899256804,372926.79990554636,295797.71286536055,21651.01282599737,-48558.87706031988,9.023671532416913e-6
2018-06-07T00:00:00Z,352999.00727207743,332691.00724603474,373547.2096351854,311861.0145077235,20548.202363107994,-20829.992738311237,8.564044102531634e-6
2018-06-07T01:00:00Z,368530.443850672,321668.27902055986,392849.0419029641,314122.39221325936,24318.59805229213,-7545.8868073005,1.013546307123621e-5
2018-06-07T02:00:00Z,373971.32868989004,308137.5754814674,406296.2146440098,304879.8990738945,32324.88595411973,-3257.6764075729297,1.3472309841439329e-5
2018-06-07T03:00:00Z,386875.04370111047,259823.66929838108,424221.74147251726,257934.14747621608,37346.69777140679,-1889.5218221649993,1.5565291851149104e-5
2018-06-07T04:00:00Z,376149.7010386875,241957.65410728293,415657.61464745755,240501.65605608752,39507.91360877006,-1455.9980511954054,1.6466039635271537e-5
2018-06-07T05:00:00Z,380291.2324384443,251427.29802686605,420188.19517413643,251038.73118114818,39896.962735692156,-388.566845717869,1.662818685487427e-5
2018-06-07T06:00:00Z,410852.0253345626,296943.5968630943,452057.17206707114,296791.12781725783,41205.146732508554,-152.46904583647847,1.717340950963438e-5
2018-06-07T07:00:00Z,456553.69187252107,344328.4918473986,497349.60534700996,344943.3961079108,40795.91347448889,614.9042605122086,1.700284998291902e-5
2018-06-07T08:00:00Z,475498.76962313784,371507.31931587827,512215.9748059127,369503.3347958692,36717.205182774866,-2003.9845200090786,1.5302933023063026e-5
2018-06-07T09:00:00Z,470814.28509683197,344120.3442411768,500672.165627448,339642.02815917676,29857.880530616036,-4478.316082000034,1.2444115604555498e-5
2018-06-07T10:00:00Z,479336.7821515017,330212.0173184341,504775.8517813953,322375.75905478053,25439.06962989364,-7836.258263653552,1.0602451269845769e-5
2018-06-07T11:00:00Z,465591.38887347723,333669.8555626119,487382.42910897103,317995.4904775235,21791.040235493798,-15674.365085088415,9.082031913013694e-6
2018-06-07T12:00:00Z,366566.2755931574,315152.77832079155,384644.19261145766,289146.0843705459,18077.91701830027,-26006.693950245623,7.534482865741719e-6
2018-06-07T13:00:00Z,271486.40303766244,267961.464307389,290296.2471099189,228275.44277240068,18809.84407225647,-39686.02153498831,7.839534152426091e-6
2018-06-07T14:00:00Z,231681.78270174464,227630.14822195715,254896.3087829541,159727.66676445247,23214.52608120945,-67902.48145750468,9.675309872156514e-6
2018-06-07T15:00:00Z,217263.50095322746,222688.06596367876,246895.82381881826,126898.24181111588,29632.322865590802,-95789.82415256288,1.2350108072567771e-5
2018-06-07T16:00:00Z,207688.40146177547,260948.03608353552,245582.34148758778,128267.20976194795,37893.940025812306,-132680.82632158758,1.579337052774964e-5
2018-06-07T17:00:00Z,207190.35802692224,313930.88162707293,256512.04847738304,132212.77149125552,49321.690450460796,-181718.1101358174,2.0556208507441962e-5
2018-06-07T18:00:00Z,209065.4638059654,386644.71533653204,264655.0838674018,171145.91241290432,55589.620061436406,-215498.80292362772,2.3168545327539343e-5
2018-06-07T19:00:00Z,226459.6433833065,478962.28249421983,285441.7112791095,240479.3994203956,58982.06789580302,-238482.88307382422,2.458244384555351e-5
2018-06-07T20:00:00Z,280336.63992104155,581527.2927437271,340031.71224789706,336068.1004863072,59695.0723268555,-245459.19225741993,2.4879608594319902e-5
2018-06-07T21:00:00Z,319298.8250852381,560419.8684535354,370752.9689862471,348735.0838874676,51454.143901008996,-211684.78456606774,2.1444968753928473e-5
2018-06-07T22:00:00Z,328720.0205770641,473170.15942559455,367349.16757813713,319730.3989268253,38629.147001073055,-153439.76049876923,1.609978881434031e-5
2018-06-07T23:00:00Z,333532.92663748376,424787.63477765024,360074.80673026654,328678.37984040624,26541.880092782783,-96109.254937244,1.1062078699730952e-5
2018-06-08T00:00:00Z,332967.7709667272,390279.1278200204,351886.609346915,330478.13569669076,18918.83838018775,-59800.99212332966,7.884960610836111e-6
2018-06-08T01:00:00Z,340188.8961688255,347806.88605410914,356521.64275202825,320586.4290643851,16332.746583202737,-27220.456989724014,6.807133761985423e-6
2018-06-08T02:00:00Z,343337.6206201794,301314.62265144265,363159.19426374394,288835.6745478389,19821.573643564538,-12478.948103603732,8.261201046464173e-6
2018-06-08T03:00:00Z,361632.76934942644,253557.20630296582,387991.9830557693,249164.5154174156,26359.213706342853,-4392.690885550226,1.0985947320358794e-5
2018-06-08T04:00:00Z,367520.7326924744,235838.11448435916,403082.6486715027,232620.29298256003,35561.91597902833,-3217.8215017991315,1.4821433594683467e-5
2018-06-08T05:00:00Z,396142.3351933117,249778.75419712637,440674.0790324782,249972.11334109455,44531.743839166535,193.3591439681768,1.8559862875692433e-5
2018-06-08T06:00:00Z,439543.7676909667,289175.95706429845,491289.57228634827,289377.6716894399,51745.804595381545,201.71462514146697,2.156652659171121e-5
2018-06-08T07:00:00Z,498065.8896993651,343298.47545142303,557754.6544852513,343610.3641203552,59688.76478588616,311.8886689321953,2.4876979748346645e-5
2018-06-08T08:00:00Z,524977.6439945267,366969.3317886846,584974.7213829422,368521.23301759595,59997.07738841546,1551.9012289113598,2.5005477739497822e-5
2018-06-08T09:00:00Z,512670.1177556269,345577.6732539753,564751.2312288809,344926.31543400744,52081.11347325402,-651.357819967845,2.1706276043625595e-5
2018-06-08T10:00:00Z,497067.78441654757,323273.3447712736,536003.7302103167,321990.1499015131,38935.94579376915,-1283.194869760482,1.622765588245767e-5
2018-06-08T11:00:00Z,481452.0790906163,325916.70845682477,509900.60266728455,322697.7038780452,28448.52357666823,-3219.004578779568,1.1856726260391329e-5
2018-06-08T12:00:00Z,382697.1808653758,308817.8447451415,403439.9077919445,294169.20740197477,20742.72692656872,-14648.637343166745,8.645117712332866e-6
2018-06-08T13:00:00Z,281317.084089148,244599.6868312315,299076.5964393703,222737.82913916296,17759.51235022233,-21861.85769206853,7.401778721034289e-6
2018-06-08T14:00:00Z,245411.2809765291,201396.0077222485,265115.53435808426,161184.25635413826,19704.253381555172,-40211.75136811024,8.212304511370054e-6
2018-06-08T15:00:00Z,225982.54098446717,168620.56065613817,246233.27971551238,118653.30439307941,20250.738731045218,-49967.25626305876,8.440067726454152e-6
2018-06-08T16:00:00Z,214009.0621152458,184495.4572893877,238955.89124797683,113126.11662573054,24946.829132731044,-71369.34066365716,1.0397296130127993e-5
2018-06-08T17:00:00Z,212032.27877579437,210511.83768240962,241463.51723531712,115082.4083549715,29431.23845952275,-95429.42932743812,1.2266300462954678e-5
2018-06-08T18:00:00Z,216180.62231979734,262559.6087576408,249095.1372036296,143231.06317805394,32914.51488383225,-119328.54557958688,1.371805436297726e-5
2018-06-08T19:00:00Z,235488.76212854587,361596.2397980204,272268.0335144483,223836.02034612835,36779.27138590245,-137760.21945189204,1.5328800867435418e-5
2018-06-08T20:00:00Z,288940.3781033821,430939.48719059885,323150.96650537173,306552.1044432403,34210.588401989604,-124387.38274735853,1.4258229633469586e-5
2018-06-08T21:00:00Z,324218.4547388394,396364.6539797607,350189.8808264546,321039.2517785956,25971.426087615197,-75325.4022011651,1.0824325869950952e-5
2018-06-08T22:00:00Z,354878.4021789783,333457.6411292704,375713.21920368384,298093.32586101425,20834.817024705524,-35364.31526825618,8.683498863535951e-6
2018-06-08T23:00:00Z,372836.9805221592,323540.3504572655,396883.5974079005,311734.4252708311,24046.6168857413,-11805.925186434411,1.0022107232888947e-5
2018-06-09T00:00:00Z,393553.72037993884,320495.70184845803,426834.8295448462,317389.1635251185,33281.109164907364,-3106.5383233395405,1.3870842890916805e-5
